0,0.1933,1.191095232963562,1.0327845811843872
1,0.2368,1.187333106994629,1.0304338932037354
2,0.2768,1.188546895980835,1.0259138345718384
3,0.3192,1.1837074756622314,1.0228664875030518
4,0.3647,1.1796880960464478,1.0177223682403564
5,0.4135,1.1736507415771484,1.016596794128418
6,0.4620,1.1708922386169434,1.0147759914398193
7,0.5102,1.1660020351409912,1.008172631263733
8,0.5561,1.1604492664337158,1.005995750427246
9,0.6042,1.1597775220870972,1.0015681982040405
10,0.6491,1.1557555198669434,0.9984374642372131
11,0.6936,1.1495510339736938,0.9947130680084229
12,0.7410,1.1486620903015137,0.9906608462333679
13,0.7879,1.142246127128601,0.9859744906425476
14,0.8349,1.1393697261810303,0.9836145043373108
15,0.8812,1.1373800039291382,0.9817728996276855
16,0.9264,1.1295044422149658,0.9762738347053528
17,0.9727,1.1289527416229248,0.973516047000885
18,1.0188,1.1269161701202393,0.9685410261154175
19,1.0683,1.120283603668213,0.9636092185974121
20,1.1102,1.1178088188171387,0.9600067734718323
21,1.1558,1.1119699478149414,0.9573088884353638
22,1.2046,1.1089749336242676,0.9543045163154602
23,1.2517,1.1047961711883545,0.94774329662323
24,1.2996,1.0978015661239624,0.9446711540222168
25,1.3511,1.0967719554901123,0.9413477778434753
26,1.3991,1.0915579795837402,0.9372518062591553
27,1.4568,1.0879400968551636,0.9335233569145203
28,1.5240,1.0851539373397827,0.9307492971420288
29,1.5760,1.078395128250122,0.9249948263168335
30,1.6255,1.0747478008270264,0.9218260645866394
31,1.6714,1.0716073513031006,0.917624294757843
32,1.7170,1.0662741661071777,0.9139342308044434
33,1.7645,1.0642576217651367,0.909574031829834
34,1.8086,1.0617663860321045,0.9054448008537292
35,1.8566,1.0574564933776855,0.9013844132423401
36,1.9013,1.0528161525726318,0.8968096375465393
37,1.9558,1.049802303314209,0.8937774896621704
38,1.9982,1.0457504987716675,0.8896832466125488
39,2.0397,1.0376464128494263,0.8866074085235596
40,2.0867,1.0374786853790283,0.8821338415145874
41,2.1312,1.0303722620010376,0.8771992325782776
42,2.1799,1.0267961025238037,0.8741528987884521
43,2.2257,1.0251286029815674,0.8704210519790649
44,2.2734,1.020345687866211,0.8663212060928345
45,2.3197,1.0154626369476318,0.8607701063156128
46,2.3677,1.0120751857757568,0.8572575449943542
0,0.2019,1.1947240829467773,1.0363966226577759
1,0.2526,1.1877915859222412,1.0311450958251953
2,0.3019,1.1842619180679321,1.0259212255477905
3,0.3502,1.1783156394958496,1.0238584280014038
4,0.3963,1.181421160697937,1.02130126953125
5,0.4424,1.1730467081069946,1.0186055898666382
6,0.4881,1.1675161123275757,1.0146671533584595
7,0.5355,1.169585943222046,1.00669264793396
8,0.5838,1.1616590023040771,1.0077522993087769
9,0.6301,1.1553987264633179,1.001202940940857
10,0.6755,1.1526999473571777,0.9960091710090637
11,0.7184,1.1550601720809937,0.9970431327819824
12,0.7624,1.1472691297531128,0.9901333451271057
13,0.8111,1.1459617614746094,0.9856354594230652
14,0.8559,1.1382017135620117,0.9822149276733398
15,0.9003,1.1348927021026611,0.9773874878883362
16,0.9453,1.131456732749939,0.9753625392913818
17,0.9912,1.1299117803573608,0.9714876413345337
18,1.0359,1.1193588972091675,0.9681578278541565
19,1.0809,1.1196322441101074,0.9646549820899963
20,1.1254,1.1160818338394165,0.9607521891593933
21,1.1688,1.1113109588623047,0.9542909860610962
22,1.2128,1.1058071851730347,0.9529975056648254
23,1.2613,1.1026012897491455,0.9480392932891846
24,1.3074,1.1017476320266724,0.9447407722473145
25,1.3539,1.0943188667297363,0.9410813450813293
26,1.3987,1.0894020795822144,0.9375443458557129
27,1.4410,1.0874977111816406,0.9333019852638245
28,1.4808,1.0902050733566284,0.9287505745887756
29,1.5212,1.0828752517700195,0.9259337186813354
30,1.5656,1.0763427019119263,0.9205052852630615
31,1.6162,1.0767085552215576,0.9185007214546204
32,1.6661,1.068465232849121,0.9154161214828491
33,1.7172,1.0639245510101318,0.9109528660774231
34,1.7635,1.060786247253418,0.9090633988380432
35,1.8106,1.0596626996994019,0.9018141031265259
36,1.8562,1.0562431812286377,0.9008222818374634
37,1.9043,1.0511342287063599,0.8961610794067383
38,1.9526,1.0498663187026978,0.8932876586914062
39,1.9999,1.0413525104522705,0.8885336518287659
40,2.0469,1.040149211883545,0.8838369250297546
41,2.0940,1.0367376804351807,0.8815615773200989
42,2.1417,1.032170295715332,0.878096342086792
43,2.1889,1.029897928237915,0.8734930753707886
44,2.2355,1.0268830060958862,0.8706091642379761
45,2.2814,1.0230028629302979,0.8660943508148193
46,2.3285,1.0181251764297485,0.8638935685157776
47,2.3762,1.0135051012039185,0.8574687242507935
48,2.4238,1.0078738927841187,0.8555293679237366
49,2.4701,1.0084238052368164,0.850707471370697
50,2.5171,1.0022109746932983,0.8498414158821106
51,2.5636,0.9964247345924377,0.8439632058143616
52,2.6115,0.993696928024292,0.8413830399513245
53,2.6593,0.9944300651550293,0.836851179599762
54,2.7069,0.9899766445159912,0.8334553241729736
55,2.7535,0.9858324527740479,0.8312141299247742
56,2.8008,0.9804719090461731,0.8270198702812195
57,2.8480,0.977563202381134,0.8231651186943054
58,2.8997,0.9743121862411499,0.819003164768219
59,2.9457,0.9710519313812256,0.8167849183082581
60,2.9878,0.9659173488616943,0.8126146197319031
61,3.0315,0.9637446403503418,0.8087509274482727
62,3.0757,0.9594312906265259,0.8048565983772278
63,3.1182,0.9552019834518433,0.8013878464698792
64,3.1630,0.9507085680961609,0.7982848882675171
65,3.2056,0.9478312730789185,0.7937319874763489
66,3.2505,0.947299063205719,0.7913395166397095
