step,time,loss,test_loss
70,3.3065,0.4054330885410309,0.7313452959060669
71,3.3516,0.4016009271144867,0.728401780128479
72,3.4032,0.40370696783065796,0.7251814603805542
73,3.4553,0.4007636606693268,0.7218182682991028
74,3.5014,0.3957219421863556,0.716223955154419
75,3.5459,0.3947407901287079,0.7154304385185242
76,3.5878,0.39357790350914,0.7110685706138611
77,3.6316,0.3943308889865875,0.7123630046844482
78,3.6818,0.38891249895095825,0.7087799310684204
79,3.7381,0.3861219584941864,0.7054771184921265
80,3.7851,0.3884977400302887,0.7066472172737122
81,3.8336,0.3849230110645294,0.7047780752182007
82,3.8845,0.38483384251594543,0.6993453502655029
83,3.9321,0.381367027759552,0.6950247883796692
84,3.9847,0.37926343083381653,0.6936087012290955
85,4.0314,0.3750787079334259,0.6897230744361877
86,4.0792,0.374315083026886,0.6901888251304626
87,4.1276,0.3736009895801544,0.686874270439148
88,4.1873,0.3712540566921234,0.6837568879127502
89,4.2339,0.3697109520435333,0.6806243062019348
90,4.2821,0.36533933877944946,0.6760998368263245
91,4.3272,0.36188918352127075,0.673246443271637
92,4.3718,0.36471593379974365,0.672073245048523
93,4.4162,0.3613530099391937,0.6692036986351013
94,4.4700,0.3607214689254761,0.665907084941864
95,4.5223,0.35982173681259155,0.6628847122192383
96,4.5734,0.35421210527420044,0.6628363728523254
97,4.6199,0.3560875654220581,0.657027542591095
98,4.6675,0.35186678171157837,0.6553128957748413
99,4.7155,0.3506515324115753,0.6529550552368164
100,4.7619,0.3450690805912018,0.6525014042854309
101,4.8053,0.3480444848537445,0.6489173769950867
102,4.8492,0.3447563946247101,0.6474570631980896
103,4.8922,0.3432294428348541,0.6436946392059326
104,4.9378,0.34153130650520325,0.6418923735618591
105,4.9816,0.3417087495326996,0.6380519866943359
106,5.0286,0.33557435870170593,0.6333063840866089
107,5.0752,0.3365260660648346,0.6322840452194214
108,5.1199,0.33453038334846497,0.629398763179779
109,5.1636,0.3307138979434967,0.629456639289856
110,5.2078,0.3290726840496063,0.626549482345581
111,5.2511,0.3274879455566406,0.6222394704818726
112,5.2946,0.3278004825115204,0.6234503984451294
113,5.3345,0.32798662781715393,0.6194557547569275
114,5.3739,0.324270635843277,0.618764340877533
115,5.4147,0.3217538893222809,0.6133066415786743
116,5.4570,0.32400184869766235,0.6109323501586914
117,5.4999,0.3211875855922699,0.6085505485534668
118,5.5394,0.3186601996421814,0.6076882481575012
119,5.5801,0.31502947211265564,0.6038758158683777
120,5.6206,0.3165592551231384,0.6034611463546753
121,5.6615,0.31606340408325195,0.6030372381210327
122,5.7018,0.31279605627059937,0.5979854464530945
123,5.7408,0.307647705078125,0.5989457964897156
124,5.7794,0.3096691071987152,0.5950284004211426
125,5.8189,0.3090158998966217,0.5904418230056763
126,5.8580,0.30618295073509216,0.5889599919319153
127,5.8970,0.29911622405052185,0.5858809947967529
128,5.9363,0.29871702194213867,0.5825926065444946
129,5.9765,0.30183765292167664,0.5791138410568237
130,6.0178,0.29993414878845215,0.5794393420219421
131,6.0586,0.2975720167160034,0.5792156457901001
132,6.0993,0.2951911389827728,0.5755106806755066
133,6.1394,0.2940749526023865,0.5714632272720337
134,6.1811,0.29234230518341064,0.5696102976799011
135,6.2239,0.2919013202190399,0.5671842694282532
136,6.2674,0.28858327865600586,0.5675663352012634
137,6.3098,0.2871343791484833,0.5641249418258667
138,6.3507,0.2873396575450897,0.5641001462936401
139,6.3901,0.28153032064437866,0.5600969195365906
140,6.4302,0.28315266966819763,0.5579864978790283
141,6.4757,0.28393083810806274,0.5576185584068298
142,6.5200,0.27987831830978394,0.5546029806137085
143,6.5593,0.2782578468322754,0.5503270030021667
144,6.6013,0.2744019627571106,0.5490908622741699
145,6.6464,0.2742810845375061,0.5472506880760193
146,6.6916,0.27825942635536194,0.5456372499465942
147,6.7342,0.2718045115470886,0.5418376326560974
148,6.7759,0.27121371030807495,0.5416887402534485
149,6.8163,0.2676357626914978,0.5367668867111206
150,6.8553,0.27029508352279663,0.5370532274246216
151,6.8944,0.2667989134788513,0.5318959355354309
152,6.9347,0.2672482430934906,0.5323864817619324
153,6.9754,0.27018433809280396,0.5315841436386108
154,7.0175,0.26345619559288025,0.5297703742980957
155,7.0596,0.2612735331058502,0.5272561311721802
156,7.1017,0.26524803042411804,0.5257624983787537
157,7.1439,0.26275986433029175,0.5246290564537048
158,7.1852,0.2581370770931244,0.5195080637931824
159,7.2303,0.25994589924812317,0.5175305604934692
160,7.2715,0.25464963912963867,0.5138698816299438
161,7.3106,0.25340065360069275,0.5141111612319946
162,7.3506,0.25590747594833374,0.511425256729126
163,7.3916,0.2528218626976013,0.511748731136322
164,7.4329,0.2503684461116791,0.5097013115882874
165,7.4755,0.25015318393707275,0.5051360130310059
166,7.5198,0.2462463080883026,0.5028488039970398
167,7.5669,0.2471117079257965,0.5016462802886963
168,7.6091,0.2493988573551178,0.5008295774459839
169,7.6527,0.2455698847770691,0.49917474389076233
170,7.6941,0.24422919750213623,0.497247576713562
171,7.7359,0.24317963421344757,0.495271772146225
172,7.7795,0.23895138502120972,0.4938124418258667
173,7.8240,0.240238219499588,0.49066147208213806
174,7.8684,0.2377948760986328,0.48950129747390747
175,7.9142,0.23432642221450806,0.48633408546447754
176,7.9570,0.2347564846277237,0.4833935499191284
177,7.9991,0.235572949051857,0.4827671945095062
178,8.0423,0.23403608798980713,0.48064374923706055
179,8.0849,0.2326788455247879,0.47914037108421326
180,8.1258,0.22911351919174194,0.4792744219303131
181,8.1666,0.23132924735546112,0.47688010334968567
182,8.2078,0.22725678980350494,0.47593092918395996
183,8.2496,0.22655488550662994,0.4738066792488098
184,8.2911,0.22713366150856018,0.47220903635025024
185,8.3326,0.22419743239879608,0.4722651243209839
186,8.3754,0.22350755333900452,0.4651380479335785
187,8.4164,0.22204536199569702,0.4647003710269928
188,8.4566,0.22342336177825928,0.46286123991012573
189,8.4986,0.2189956158399582,0.4606912136077881
190,8.5433,0.22249004244804382,0.4569881856441498
191,8.5848,0.21493537724018097,0.45455724000930786
192,8.6259,0.2161979079246521,0.45504531264305115
193,8.6666,0.21565689146518707,0.45272916555404663
194,8.7104,0.21323224902153015,0.45156025886535645
195,8.7521,0.21379195153713226,0.449706107378006
196,8.7961,0.2129083126783371,0.44900161027908325
197,8.8378,0.2120152860879898,0.4496972858905792
198,8.8809,0.20972201228141785,0.44668954610824585
199,8.9222,0.21003620326519012,0.44692757725715637
200,8.9651,0.20927876234054565,0.4440895617008209
201,9.0071,0.20632986724376678,0.442399263381958
202,9.0491,0.20533309876918793,0.43970203399658203
203,9.0931,0.20547519624233246,0.43947017192840576
204,9.1352,0.20160304009914398,0.4363199472427368
205,9.1806,0.20341505110263824,0.4334389269351959
206,9.2226,0.20206087827682495,0.4321054220199585
207,9.2653,0.19782191514968872,0.43163326382637024
208,9.3073,0.20173607766628265,0.431304007768631
209,9.3493,0.19816051423549652,0.42900052666664124
210,9.3926,0.198697030544281,0.42761966586112976
211,9.4343,0.1967289000749588,0.4301843047142029
212,9.4742,0.1953420788049698,0.42634645104408264
213,9.5140,0.19467668235301971,0.4228722155094147
214,9.5534,0.19338460266590118,0.42269861698150635
215,9.5951,0.19172488152980804,0.41758280992507935
216,9.6381,0.19030199944972992,0.41665810346603394
217,9.6791,0.18730999529361725,0.41729915142059326
218,9.7190,0.18905009329319,0.41191762685775757
219,9.7602,0.1891615092754364,0.41168853640556335
220,9.7997,0.18643097579479218,0.4109557867050171
221,9.8386,0.18806412816047668,0.40882113575935364
222,9.8780,0.18428441882133484,0.4109436869621277
223,9.9180,0.18276268243789673,0.40705642104148865
224,9.9579,0.18354269862174988,0.4069140553474426
225,10.0039,0.18059375882148743,0.4030101001262665
226,10.0542,0.17926961183547974,0.4035075604915619
227,10.1015,0.18276096880435944,0.4032268822193146
228,10.1546,0.17729364335536957,0.39922818541526794
229,10.2016,0.1806904673576355,0.39922013878822327
230,10.2464,0.17899879813194275,0.39498862624168396
231,10.2901,0.17973266541957855,0.3955105245113373
232,10.3326,0.17764748632907867,0.3934395909309387
233,10.3750,0.17492564022541046,0.39196664094924927
234,10.4165,0.1787629872560501,0.39134204387664795
235,10.4584,0.17540162801742554,0.3898317515850067
236,10.5006,0.17370690405368805,0.38677698373794556
237,10.5421,0.1729912906885147,0.38540583848953247
238,10.5814,0.17233745753765106,0.38418543338775635
239,10.6240,0.1692688912153244,0.38115349411964417
240,10.6643,0.16880418360233307,0.3827251195907593
241,10.7042,0.16580353677272797,0.3799823522567749
242,10.7461,0.16848939657211304,0.3818425238132477
243,10.7877,0.1690334975719452,0.37914592027664185
244,10.8284,0.16348114609718323,0.3762448728084564
245,10.8697,0.1642065793275833,0.37764638662338257
246,10.9105,0.16774502396583557,0.3765999972820282
247,10.9507,0.1644214242696762,0.3743444085121155
248,10.9913,0.1596495658159256,0.37257230281829834
249,11.0310,0.16094723343849182,0.3711405098438263
250,11.0710,0.1611461639404297,0.36823800206184387
251,11.1118,0.16041052341461182,0.36635857820510864
252,11.1540,0.1597350686788559,0.36553552746772766
253,11.1955,0.15985199809074402,0.36543771624565125
254,11.2398,0.15677902102470398,0.36408600211143494
255,11.2813,0.15809765458106995,0.3637230694293976
256,11.3218,0.1560981720685959,0.3620046079158783
257,11.3620,0.16016896069049835,0.35761934518814087
258,11.4019,0.1550050675868988,0.357530802488327
259,11.4429,0.15207378566265106,0.35710370540618896
260,11.4840,0.1530328094959259,0.35452574491500854
261,11.5330,0.1548106074333191,0.3554297983646393
262,11.5745,0.14988923072814941,0.35177695751190186
263,11.6142,0.1567123830318451,0.3504950702190399
264,11.6556,0.15129394829273224,0.34886234998703003
265,11.6990,0.15024909377098083,0.3480275869369507
266,11.7440,0.15013845264911652,0.34914103150367737
267,11.7872,0.149867445230484,0.3464658558368683
268,11.8292,0.14822977781295776,0.34719398617744446
269,11.8689,0.1442391276359558,0.34828755259513855
270,11.9100,0.1484384536743164,0.3463212251663208
271,11.9493,0.14549267292022705,0.3449576199054718
272,11.9882,0.14557795226573944,0.34171634912490845
273,12.0271,0.14505846798419952,0.3411913216114044
274,12.0663,0.14350830018520355,0.3392534554004669
275,12.1109,0.14049117267131805,0.33916327357292175
276,12.1555,0.13976304233074188,0.332617849111557
277,12.1991,0.1367741823196411,0.33409467339515686
278,12.2422,0.1382308453321457,0.33065715432167053
279,12.2867,0.13944023847579956,0.330548495054245
280,12.3313,0.13563130795955658,0.33153241872787476
281,12.3757,0.1412762701511383,0.330567330121994
282,12.4186,0.1370907574892044,0.33059021830558777
283,12.4618,0.13654080033302307,0.3267988860607147
284,12.5048,0.1357024908065796,0.3261019289493561
285,12.5468,0.13677328824996948,0.32755452394485474
286,12.5895,0.13507631421089172,0.32615748047828674
287,12.6309,0.1337994784116745,0.32440343499183655
288,12.6711,0.13057854771614075,0.3245723843574524
289,12.7117,0.1298196017742157,0.3215033710002899
290,12.7530,0.13516920804977417,0.31657350063323975
291,12.7937,0.13074710965156555,0.3190371096134186
292,12.8342,0.13066397607326508,0.3193516135215759
293,12.8735,0.13278362154960632,0.31929677724838257
294,12.9132,0.1301221251487732,0.3151850700378418
295,12.9532,0.12958060204982758,0.315324604511261
296,12.9947,0.1281711459159851,0.3159613013267517
297,13.0384,0.1298590749502182,0.31463509798049927
298,13.0827,0.12801524996757507,0.3121532201766968
299,13.1276,0.12742409110069275,0.31294572353363037
300,13.1719,0.12669894099235535,0.31117138266563416
301,13.2157,0.12702518701553345,0.30987149477005005
302,13.2606,0.123806893825531,0.30857014656066895
303,13.3063,0.12316080182790756,0.3058437705039978
304,13.3503,0.12173440307378769,0.30769744515419006
305,13.3950,0.12181016802787781,0.30379006266593933
306,13.4395,0.11998654156923294,0.30413103103637695
307,13.4830,0.12109176069498062,0.3052116930484772
308,13.5264,0.11891905218362808,0.3019251227378845
309,13.5696,0.11680559068918228,0.3016906678676605
310,13.6142,0.12410435080528259,0.30033740401268005
311,13.6577,0.11701272428035736,0.29963475465774536
312,13.7012,0.11784003674983978,0.2990814745426178
313,13.7435,0.11616482585668564,0.29749995470046997
314,13.7874,0.11647245287895203,0.2969021797180176
315,13.8321,0.11426570266485214,0.2938680648803711
316,13.8759,0.11616719514131546,0.2935067415237427
317,13.9157,0.11278305947780609,0.2930072844028473
318,13.9546,0.11397384107112885,0.28956547379493713
319,13.9928,0.11661741137504578,0.29057595133781433
320,14.0319,0.11249769479036331,0.2911454141139984
321,14.0709,0.11326947808265686,0.29224440455436707
322,14.1112,0.11377130448818207,0.28970012068748474
323,14.1510,0.11258218437433243,0.2871726155281067
324,14.1910,0.1139938235282898,0.2882234454154968
325,14.2309,0.11141059547662735,0.2848711311817169
326,14.2717,0.11065885424613953,0.28796470165252686
327,14.3120,0.10970178991556168,0.28349435329437256
328,14.3521,0.11084957420825958,0.2848232686519623
329,14.3968,0.11109086871147156,0.2804546356201172
330,14.4405,0.10888031870126724,0.28334176540374756
331,14.4849,0.1068623811006546,0.27967652678489685
332,14.5284,0.10883118212223053,0.2788132429122925
333,14.5724,0.10852768272161484,0.2783620059490204
334,14.6171,0.10630417615175247,0.2768069803714752
335,14.6557,0.1058071181178093,0.2780451476573944
336,14.6959,0.10480348765850067,0.27614670991897583
337,14.7347,0.10279860347509384,0.27773696184158325
338,14.7739,0.10286208987236023,0.27526021003723145
339,14.8136,0.10997408628463745,0.27428191900253296
340,14.8531,0.10405382513999939,0.27260836958885193
341,14.8929,0.10234343260526657,0.27135005593299866
342,14.9335,0.10239280015230179,0.27020400762557983
343,14.9719,0.101756252348423,0.2714690566062927
344,15.0108,0.10274269431829453,0.270192950963974
345,15.0498,0.10168801993131638,0.26924312114715576
346,15.0881,0.10169436782598495,0.269580602645874
347,15.1277,0.10097623616456985,0.266101598739624
348,15.1657,0.10091543942689896,0.2660118639469147
349,15.2060,0.09845267981290817,0.2651088833808899
350,15.2463,0.09943585842847824,0.2649553716182709
351,15.2851,0.10053451359272003,0.2626357972621918
352,15.3232,0.09964167326688766,0.2627050280570984
353,15.3618,0.09882893413305283,0.2624436616897583
354,15.4019,0.09844789654016495,0.2609272599220276
355,15.4403,0.09890862554311752,0.2622017562389374
356,15.4791,0.09586932510137558,0.260044664144516
357,15.5182,0.0965108573436737,0.26118868589401245
358,15.5601,0.09611622244119644,0.25944626331329346
359,15.6020,0.0958477333188057,0.2587130665779114
360,15.6437,0.09619288891553879,0.25799983739852905
361,15.6865,0.09500139206647873,0.25762471556663513
362,15.7298,0.09364054352045059,0.2563410997390747
363,15.7722,0.0946984812617302,0.2555433213710785
364,15.8159,0.09527627378702164,0.25407281517982483
365,15.8584,0.09127779304981232,0.25296586751937866
366,15.9155,0.09161508828401566,0.2509382963180542
367,15.9669,0.09210464358329773,0.25210854411125183
368,16.0165,0.09166105091571808,0.2525436580181122
369,16.0623,0.0885179415345192,0.25095435976982117
370,16.1053,0.09043784439563751,0.24832448363304138
371,16.1493,0.09064590185880661,0.24925895035266876
372,16.1927,0.09088065475225449,0.2501201033592224
373,16.2339,0.0919811800122261,0.24814452230930328
374,16.2804,0.09369423240423203,0.245509535074234
375,16.3320,0.09170716255903244,0.24628940224647522
376,16.3795,0.08983294665813446,0.24654069542884827
377,16.4209,0.0894852951169014,0.2463667094707489
378,16.4616,0.08466513454914093,0.24609141051769257
379,16.5021,0.08740226179361343,0.24401992559432983
380,16.5435,0.0867251455783844,0.24341969192028046
381,16.5851,0.08790275454521179,0.2419193685054779
382,16.6275,0.08588056266307831,0.24168872833251953
383,16.6733,0.09045734256505966,0.24101245403289795
384,16.7150,0.0866919606924057,0.23928281664848328
385,16.7558,0.08444176614284515,0.23900145292282104
386,16.7965,0.08561490476131439,0.24223479628562927
387,16.8393,0.08499752730131149,0.23942996561527252
388,16.8838,0.08544965833425522,0.23797662556171417
389,16.9291,0.08613421767950058,0.2399446666240692
390,16.9733,0.08366808295249939,0.23849348723888397
391,17.0193,0.08319880068302155,0.2365502566099167
392,17.0642,0.0834636464715004,0.2372746616601944
393,17.1087,0.08696704357862473,0.23549029231071472
394,17.1531,0.08538823574781418,0.23355042934417725
395,17.1976,0.08472870290279388,0.23292358219623566
396,17.2425,0.08382628858089447,0.23387807607650757
397,17.2873,0.08080734312534332,0.23205220699310303
398,17.3298,0.08177793025970459,0.2317693829536438
399,17.3715,0.08696403354406357,0.23015959560871124
400,17.4148,0.08175937086343765,0.22995062172412872
401,17.4574,0.08059372752904892,0.23042652010917664
402,17.5018,0.08191654086112976,0.22940115630626678
403,17.5453,0.08028905093669891,0.22924983501434326
404,17.5900,0.07955662906169891,0.22940504550933838
405,17.6345,0.08020804077386856,0.22954919934272766
406,17.6768,0.07972823828458786,0.22675541043281555
407,17.7166,0.08171477168798447,0.2297988086938858
408,17.7601,0.07812482118606567,0.2251000553369522
409,17.8008,0.07523117959499359,0.22361691296100616
410,17.8441,0.07616546005010605,0.22385384142398834
411,17.8864,0.07944416999816895,0.22541454434394836
412,17.9306,0.07736071944236755,0.22350141406059265
413,17.9765,0.07672379165887833,0.22615855932235718
414,18.0211,0.07543061673641205,0.22583062946796417
415,18.0641,0.07412730157375336,0.2239839732646942
416,18.1072,0.07626339048147202,0.2242451012134552
417,18.1492,0.0737285390496254,0.22558152675628662
418,18.1930,0.07237116247415543,0.22224777936935425
419,18.2378,0.07509396225214005,0.22095239162445068
420,18.2814,0.0738019347190857,0.22143985331058502
421,18.3251,0.07865604758262634,0.22122663259506226
422,18.3693,0.07484296709299088,0.21866819262504578
423,18.4138,0.07460048049688339,0.21858322620391846
424,18.4596,0.07784058153629303,0.2162984162569046
425,18.5045,0.07186868041753769,0.2179536521434784
426,18.5494,0.07386374473571777,0.21642884612083435
427,18.5927,0.07413428276777267,0.2148149311542511
428,18.6370,0.07203267514705658,0.2171023190021515
429,18.6765,0.07248684018850327,0.21773000061511993
430,18.7168,0.07576709240674973,0.2149774581193924
431,18.7564,0.07101334631443024,0.2134985625743866
432,18.7976,0.0711856260895729,0.21215064823627472
433,18.8374,0.07200949639081955,0.21159258484840393
434,18.8802,0.06659595668315887,0.21203549206256866
435,18.9230,0.06873830407857895,0.21420158445835114
436,18.9683,0.07316223531961441,0.2131045013666153
437,19.0119,0.07309764623641968,0.21113485097885132
438,19.0545,0.0719069167971611,0.21229825913906097
439,19.0982,0.06762751936912537,0.2099539339542389
440,19.1425,0.07178691029548645,0.215264230966568
441,19.1868,0.07075046002864838,0.2120070606470108
442,19.2319,0.06994300335645676,0.21005688607692719
443,19.2759,0.07075025886297226,0.2111564725637436
444,19.3190,0.06821560114622116,0.20818278193473816
445,19.3624,0.06384637206792831,0.21203798055648804
446,19.4062,0.06520824134349823,0.21039970219135284
447,19.4450,0.07069835066795349,0.20958171784877777
448,19.4880,0.07049274444580078,0.20684374868869781
449,19.5311,0.0679374560713768,0.20817901194095612
450,19.5766,0.07277122139930725,0.20788660645484924
451,19.6213,0.07048765569925308,0.2078970968723297
452,19.6691,0.07032843679189682,0.20564495027065277
453,19.7240,0.06938932090997696,0.20703883469104767
454,19.7729,0.06582509726285934,0.20558075606822968
455,19.8208,0.06888854503631592,0.2034471184015274
456,19.8783,0.06859629601240158,0.2036421000957489
457,19.9245,0.06609120965003967,0.20330210030078888
458,19.9677,0.06820867955684662,0.203467458486557
459,20.0134,0.06800942122936249,0.20207688212394714
460,20.0595,0.06598517298698425,0.20214088261127472
461,20.1034,0.0681878924369812,0.20077882707118988
462,20.1487,0.06876146793365479,0.20149466395378113
463,20.1928,0.066442109644413,0.2006121724843979
464,20.2360,0.0651903972029686,0.19953829050064087
465,20.2799,0.06666930019855499,0.19745394587516785
466,20.3238,0.06348317116498947,0.19672539830207825
467,20.3666,0.06840380281209946,0.19703146815299988
468,20.4093,0.06337422132492065,0.19768640398979187
469,20.4527,0.06408296525478363,0.19551028311252594
470,20.4966,0.06388363242149353,0.19818373024463654
471,20.5393,0.06362948566675186,0.19744788110256195
472,20.5832,0.06237015128135681,0.1968494951725006
473,20.6289,0.06431292742490768,0.1953185498714447
474,20.6740,0.06183333694934845,0.1956278681755066
475,20.7181,0.06276775896549225,0.19582156836986542
476,20.7624,0.06370212882757187,0.1948840469121933
477,20.8074,0.06215346232056618,0.19620397686958313
478,20.8516,0.0653996393084526,0.19554218649864197
479,20.8970,0.06271350383758545,0.19539597630500793
480,20.9425,0.059819139540195465,0.19505545496940613
481,20.9871,0.06558512896299362,0.19271786510944366
482,21.0328,0.06211632862687111,0.19451190531253815
483,21.0787,0.062170568853616714,0.193743035197258
484,21.1245,0.06875196099281311,0.19168119132518768
485,21.1660,0.0625576302409172,0.1923636943101883
486,21.2066,0.06007931008934975,0.19260066747665405
487,21.2476,0.061561353504657745,0.1888912171125412
488,21.2881,0.06442530453205109,0.1921531707048416
489,21.3277,0.06060531735420227,0.188478484749794
490,21.3669,0.06306442618370056,0.19012556970119476
491,21.4089,0.06154001131653786,0.18992120027542114
492,21.4508,0.06041062995791435,0.1863594502210617
493,21.4920,0.05889293551445007,0.1884884387254715
494,21.5320,0.05969053879380226,0.185406893491745
495,21.5736,0.06150693818926811,0.18661406636238098
496,21.6142,0.06149839609861374,0.18601366877555847
497,21.6563,0.06285469233989716,0.18888048827648163
498,21.6973,0.06168065965175629,0.18716181814670563
499,21.7372,0.05911767855286598,0.18886740505695343
500,21.7789,0.05852147936820984,0.18526330590248108
501,21.8211,0.058348581194877625,0.1871645599603653
502,21.8619,0.06031184270977974,0.18624228239059448
503,21.9024,0.06258820742368698,0.18458649516105652
504,21.9430,0.058111269026994705,0.18422473967075348
505,21.9837,0.06034468859434128,0.18440400063991547
506,22.0244,0.06055312231183052,0.18700160086154938
507,22.0662,0.060129329562187195,0.18451599776744843
508,22.1106,0.06008680909872055,0.18562999367713928
509,22.1588,0.05916052311658859,0.182156503200531
510,22.2004,0.054219089448451996,0.1840873807668686
511,22.2405,0.05922545865178108,0.18267349898815155
512,22.2807,0.058324623852968216,0.1820564717054367
513,22.3214,0.0558791346848011,0.1841791719198227
514,22.3629,0.05536030977964401,0.18242090940475464
515,22.4028,0.05625729635357857,0.18182997405529022
516,22.4446,0.057033851742744446,0.1822035163640976
517,22.4850,0.057066649198532104,0.182376429438591
518,22.5297,0.05756314843893051,0.18228694796562195
519,22.5746,0.055761467665433884,0.18457970023155212
520,22.6170,0.05863146111369133,0.17980347573757172
521,22.6632,0.0559263676404953,0.18209363520145416
522,22.7033,0.055349886417388916,0.17828740179538727
523,22.7448,0.05434345453977585,0.18129342794418335
524,22.7850,0.057781945914030075,0.18391887843608856
525,22.8251,0.057849157601594925,0.17865116894245148
526,22.8666,0.05356309562921524,0.18165446817874908
527,22.9090,0.054574210196733475,0.17821648716926575
528,22.9519,0.054408032447099686,0.1775675266981125
529,22.9926,0.05634767562150955,0.17888270318508148
530,23.0364,0.05897929519414902,0.17759810388088226
531,23.0802,0.05450883507728577,0.17846128344535828
532,23.1229,0.05433611571788788,0.1764162927865982
533,23.1636,0.054185301065444946,0.17596688866615295
534,23.2043,0.054945413023233414,0.17416247725486755
535,23.2450,0.05767092481255531,0.17603237926959991
536,23.2872,0.05507652834057808,0.17450907826423645
537,23.3270,0.05307231470942497,0.17573319375514984
538,23.3667,0.05309243127703667,0.1788868010044098
539,23.4081,0.05157136172056198,0.17475157976150513
540,23.4491,0.05624007433652878,0.1759020984172821
541,23.4912,0.05194070190191269,0.1737160086631775
542,23.5333,0.05435945466160774,0.17302173376083374
543,23.5755,0.05395504832267761,0.17400960624217987
544,23.6194,0.0505550280213356,0.1752076894044876
545,23.6597,0.05869414284825325,0.17354735732078552
546,23.6998,0.05724308639764786,0.17361803352832794
547,23.7401,0.05344366282224655,0.177978053689003
548,23.7809,0.062176093459129333,0.17359204590320587
549,23.8252,0.055191293358802795,0.17143787443637848
550,23.8660,0.05009134113788605,0.17289148271083832
551,23.9084,0.05163096636533737,0.17118386924266815
552,23.9495,0.05288208648562431,0.17103101313114166
553,23.9916,0.054309211671352386,0.16800670325756073
554,24.0332,0.05443704128265381,0.16916091740131378
555,24.0739,0.05283030495047569,0.16941887140274048
556,24.1162,0.052316587418317795,0.16697923839092255
557,24.1587,0.05772964656352997,0.16858884692192078
558,24.2029,0.05270842835307121,0.16783052682876587
559,24.2444,0.05174294486641884,0.1677626520395279
560,24.2842,0.050291504710912704,0.1663927286863327
